entity_id,state,last_changed
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T04:47:40.500Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T04:48:18.479Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T04:49:35.218Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T04:50:52.313Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T04:53:44.561Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T04:55:40.018Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T04:57:15.561Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.102,2026-07-26T04:57:34.756Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T04:57:53.970Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T04:58:13.150Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T04:59:10.708Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T05:00:27.797Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T05:01:24.964Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T05:09:05.538Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.076,2026-07-26T05:10:41.361Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T05:13:14.727Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-26T05:13:33.532Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T05:13:52.747Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T05:14:31.107Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T05:15:09.481Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T05:15:47.853Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T05:17:24.133Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T05:22:30.996Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T05:24:45.228Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T05:25:23.215Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T05:25:42.418Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T05:26:01.598Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T05:27:57.056Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T05:28:35.421Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T05:28:54.221Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T05:29:51.784Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T05:31:46.422Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T05:33:23.162Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-26T05:38:10.810Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T05:39:08.338Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T05:39:27.154Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T05:41:03.454Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T05:41:41.453Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T05:43:17.377Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T05:45:12.851Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T05:46:48.788Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T05:47:07.616Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T05:49:02.837Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T05:50:00.393Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T05:52:14.816Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-26T05:52:34.024Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T05:53:12.442Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T05:55:46.067Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T05:57:03.230Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-26T05:58:00.463Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T05:58:38.865Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T05:58:58.081Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T06:01:51.266Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T06:02:10.105Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T06:04:05.711Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T06:04:24.550Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T06:05:02.970Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T06:06:00.292Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T06:06:38.933Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T06:06:58.111Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T06:08:15.133Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T06:08:34.362Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T06:09:12.796Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T06:09:51.234Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T06:11:27.636Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T06:13:03.333Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T06:13:41.762Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T06:14:39.415Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T06:15:56.249Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T06:16:34.693Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T06:17:32.363Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T06:18:30.385Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T06:22:20.906Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T06:23:18.165Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T06:23:56.614Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T06:24:54.232Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T06:25:32.652Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T06:26:11.090Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T06:30:59.661Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T06:32:16.520Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T06:33:13.798Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T06:33:52.272Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-26T06:34:11.843Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T06:36:07.142Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T06:36:25.996Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T06:36:45.229Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T06:37:42.908Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T06:40:36.361Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T06:42:50.741Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T06:43:29.193Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T06:43:48.397Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T06:45:43.793Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T06:47:19.862Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T06:47:38.706Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T06:49:34.342Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T06:54:03.261Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T06:55:00.627Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T06:55:19.753Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T07:00:08.207Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T07:00:27.395Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T07:01:05.811Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.078,2026-07-26T07:01:24.660Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T07:02:41.853Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T07:03:20.028Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T07:06:51.675Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T07:09:25.224Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T07:09:44.065Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T07:10:22.493Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T07:11:00.920Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T07:11:20.140Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T07:11:58.666Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T07:15:10.947Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T07:15:29.782Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T07:18:03.855Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T07:18:23.054Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T07:19:59.094Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T07:20:18.317Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T07:22:13.531Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T07:22:32.384Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T07:27:20.781Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T07:32:08.760Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T07:34:42.378Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T07:35:01.200Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.102,2026-07-26T07:37:54.353Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T07:38:13.559Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T07:38:32.411Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T07:39:10.834Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T07:40:28.041Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T07:41:44.832Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T07:43:20.859Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T07:44:18.486Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T07:44:37.333Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T07:45:54.605Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T07:46:32.655Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T07:48:47.552Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T07:49:06.776Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T07:53:54.946Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T07:54:14.148Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T07:54:52.592Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T07:55:30.673Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T07:55:49.909Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T07:56:47.638Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T07:57:45.298Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T07:58:24.123Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T07:59:21.440Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T08:02:34.035Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-26T08:03:12.118Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T08:04:09.810Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T08:05:46.286Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T08:07:03.184Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T08:08:20.049Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.084,2026-07-26T08:10:34.201Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T08:12:10.642Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T08:12:29.863Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T08:12:48.725Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T08:15:42.011Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T08:16:20.062Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T08:17:37.283Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:18:34.537Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T08:20:30.193Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T08:20:49.029Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:21:27.476Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T08:21:46.714Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:22:25.128Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T08:22:44.351Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:23:03.570Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T08:23:42.015Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:24:20.478Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T08:25:18.129Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:25:37.723Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T08:26:15.811Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T08:27:52.267Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:28:11.484Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T08:29:27.996Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T08:30:06.437Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:32:01.334Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-26T08:32:40.262Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T08:32:59.864Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:33:18.730Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T08:33:37.968Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:35:33.318Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T08:35:52.550Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:36:11.787Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T08:37:48.267Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T08:38:26.713Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T08:39:04.810Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:39:24.058Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T08:39:43.301Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T08:40:21.786Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T08:42:17.199Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T08:42:36.001Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:43:34.565Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T08:44:31.935Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T08:45:10.449Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T08:45:48.958Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T08:46:08.216Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T08:47:24.837Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T08:47:44.930Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T08:48:04.035Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T08:48:23.403Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T08:49:21.325Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T08:50:18.749Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T08:50:57.284Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:51:55.429Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T08:52:14.329Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:52:33.603Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T08:53:12.515Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:53:31.426Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.086,2026-07-26T08:54:09.955Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T08:54:48.476Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:55:07.760Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T08:56:05.590Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T08:56:44.155Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T08:57:42.000Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T08:58:01.286Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T08:58:20.949Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T08:58:39.873Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T09:00:16.711Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T09:01:14.228Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:04:46.949Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T09:06:23.499Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T09:07:59.714Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T09:08:19.046Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:08:38.376Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T09:09:36.589Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T09:09:55.707Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:10:34.386Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T09:11:13.446Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T09:11:32.422Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T09:11:51.867Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T09:13:09.535Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T09:13:28.518Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-26T09:14:26.579Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:14:45.947Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T09:16:03.717Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:16:23.053Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T09:16:42.047Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:17:01.425Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T09:18:19.228Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T09:20:54.147Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T09:21:13.539Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:21:32.908Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T09:21:51.918Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T09:22:11.299Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T09:22:50.063Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T09:23:48.205Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-26T09:24:26.973Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T09:25:25.123Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T09:25:44.517Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T09:26:03.911Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:26:23.304Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T09:29:17.849Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T09:29:37.256Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:29:56.655Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T09:33:29.980Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:33:49.397Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T09:34:47.622Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T09:35:07.020Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T09:35:26.441Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-26T09:36:44.420Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T09:37:42.286Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T09:39:58.453Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T09:40:36.899Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:41:15.722Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.088,2026-07-26T09:41:54.548Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:42:33.360Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T09:42:53.147Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:43:31.592Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T09:44:10.420Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T09:44:29.848Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:44:49.260Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T09:45:08.685Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T09:46:26.694Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T09:47:05.153Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:47:24.930Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T09:48:42.537Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:49:01.550Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-26T09:52:34.984Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T09:53:13.808Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:54:31.821Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T09:55:10.627Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T09:55:29.667Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T09:56:27.897Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T09:57:06.719Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T09:59:03.234Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T09:59:42.069Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T10:00:40.677Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T10:01:58.328Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T10:02:17.375Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T10:03:15.587Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-26T10:03:54.451Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T10:04:13.980Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.09,2026-07-26T10:04:33.305Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T10:05:12.143Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T10:05:31.941Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.1,2026-07-26T10:06:29.831Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T10:07:08.662Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T10:08:45.754Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T10:09:24.498Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.092,2026-07-26T10:10:42.634Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.094,2026-07-26T10:11:59.928Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T10:12:38.770Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.096,2026-07-26T10:13:17.597Z
sensor.esp32_ot_mqtt_outdoor_voltage,4.098,2026-07-26T10:14:15.805Z
